inflow,rep,update,partner,task_NOT,task_NAND,task_AND,task_ORN,task_OR,task_ANDN,task_NOR,task_XOR,task_EQU
10000,10,13000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,14000,host,331653,2794,95,216,121,85,60,0,0
10000,10,14000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,15000,host,324830,2754,98,199,139,70,77,0,0
10000,10,15000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,16000,host,323384,2462,105,199,159,68,69,0,0
10000,10,16000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,17000,host,322202,2559,119,192,151,67,69,1,0
10000,10,17000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,18000,host,320093,2966,103,218,171,76,50,0,0
10000,10,18000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,19000,host,316672,3091,101,223,179,87,57,0,0
10000,10,19000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,20000,host,310934,3069,112,220,169,102,66,0,0
10000,10,20000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,21000,host,305544,3143,111,251,149,74,77,0,0
10000,10,21000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,22000,host,300564,3185,123,220,204,81,75,0,0
10000,10,22000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,23000,host,303997,3236,124,230,161,73,52,0,0
10000,10,23000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,24000,host,305007,3352,124,236,184,80,89,0,0
10000,10,24000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,25000,host,304818,3876,132,220,180,76,80,0,0
10000,10,25000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,26000,host,308316,4036,119,283,214,90,69,0,0
10000,10,26000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,27000,host,308245,4189,147,268,217,113,95,1,0
10000,10,27000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,28000,host,304391,4119,137,256,205,101,90,0,0
10000,10,28000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,29000,host,302206,4165,129,271,234,106,81,2,0
10000,10,29000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,30000,host,299165,4702,152,322,219,119,77,1,0
10000,10,30000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,31000,host,300033,5009,151,306,253,106,98,2,0
10000,10,31000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,32000,host,298846,5382,150,367,250,118,80,1,0
10000,10,32000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,33000,host,297887,6055,179,307,290,122,120,3,0
10000,10,33000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,34000,host,296933,6412,176,341,305,128,99,2,0
10000,10,34000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,35000,host,293964,6820,184,374,284,157,112,2,0
10000,10,35000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,36000,host,291211,6427,206,390,291,166,106,2,0
10000,10,36000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,37000,host,287304,5943,199,366,282,145,104,2,0
10000,10,37000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,38000,host,284528,6005,188,355,297,157,117,2,0
10000,10,38000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,39000,host,285389,6065,189,370,306,144,117,3,0
10000,10,39000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,40000,host,282972,6204,200,326,338,158,121,2,0
10000,10,40000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,41000,host,282366,6883,219,364,318,180,154,4,0
10000,10,41000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,42000,host,283845,6971,221,350,329,196,123,0,0
10000,10,42000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,43000,host,281270,7195,234,392,347,196,113,0,0
10000,10,43000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,44000,host,281769,7475,223,378,384,185,129,1,0
10000,10,44000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,45000,host,278456,7845,245,388,368,216,161,1,0
10000,10,45000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,46000,host,276796,8139,239,436,384,215,149,0,0
10000,10,46000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,47000,host,279393,7999,229,388,334,214,147,2,0
10000,10,47000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,48000,host,276285,7693,239,420,361,228,147,2,0
10000,10,48000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,49000,host,272995,7419,246,441,335,237,139,0,0
10000,10,49000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,50000,host,271279,7371,254,407,391,235,138,4,0
10000,10,50000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,0,host,0,0,0,0,0,0,0,0,0
10000,11,0,symbiont,0,0,0,0,0,0,0,0,0
10000,11,1000,host,347663,927,37,86,43,6,4,0,0
10000,11,1000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,2000,host,348802,1120,21,113,38,10,12,0,0
10000,11,2000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,3000,host,348866,1223,33,101,53,16,18,0,0
10000,11,3000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,4000,host,348874,1114,31,121,66,24,14,0,0
10000,11,4000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,5000,host,350167,966,50,146,67,24,23,0,0
10000,11,5000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,6000,host,346950,1019,43,141,76,28,29,0,0
10000,11,6000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,7000,host,341376,1246,46,148,81,35,38,0,0
10000,11,7000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,8000,host,337455,1307,60,147,92,34,43,0,0
10000,11,8000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,9000,host,340235,1472,64,145,101,40,28,0,0
10000,11,9000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,10000,host,340159,1780,118,176,96,43,42,0,0
10000,11,10000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,11000,host,337706,2044,223,174,105,56,43,0,0
10000,11,11000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,12000,host,337330,2433,226,204,123,70,49,0,0
10000,11,12000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,13000,host,333294,2668,232,187,110,61,51,1,0
10000,11,13000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,14000,host,328617,2968,239,208,124,71,52,1,0
10000,11,14000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,15000,host,323180,3590,233,207,119,73,55,0,0
10000,11,15000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,16000,host,322010,3581,213,221,157,83,57,0,0
10000,11,16000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,17000,host,321466,3302,98,211,153,73,74,0,0
10000,11,17000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,18000,host,320708,3439,96,230,163,84,60,0,0
10000,11,18000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,19000,host,320323,3604,101,229,184,106,61,0,0
10000,11,19000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,20000,host,316214,3545,121,223,201,84,73,1,0
10000,11,20000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,21000,host,309379,3651,163,236,179,89,82,0,0
10000,11,21000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,22000,host,303481,3980,172,261,203,86,63,1,0
10000,11,22000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,23000,host,300316,4000,146,237,193,82,67,0,0
10000,11,23000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,24000,host,297654,3675,151,279,217,88,87,0,0
10000,11,24000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,25000,host,295631,3349,126,282,196,107,82,0,0
10000,11,25000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,26000,host,295017,3344,147,279,222,104,76,0,0
10000,11,26000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,27000,host,292637,3597,131,250,225,119,74,0,1
10000,11,27000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,28000,host,293010,3651,158,277,239,132,90,1,0
10000,11,28000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,29000,host,289196,3844,169,302,188,121,88,1,0
10000,11,29000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,30000,host,289774,4438,165,319,270,135,120,0,0
10000,11,30000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,31000,host,292646,4913,173,289,198,108,86,0,0
10000,11,31000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,32000,host,295379,4798,192,349,250,129,117,1,0
10000,11,32000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,33000,host,295751,4524,160,330,253,136,110,0,0
10000,11,33000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,34000,host,293493,4490,176,340,267,143,113,0,0
10000,11,34000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,35000,host,290706,4116,186,314,263,144,103,0,0
10000,11,35000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,36000,host,288111,4413,219,309,321,138,108,0,0
10000,11,36000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,37000,host,292861,4744,223,354,311,176,111,2,0
10000,11,37000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,38000,host,288626,4232,198,337,319,179,124,0,0
10000,11,38000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,39000,host,287038,4619,213,402,318,183,109,0,0
10000,11,39000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,40000,host,285690,4973,218,353,337,148,119,0,0
10000,11,40000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,41000,host,282961,4797,196,413,369,169,109,1,0
10000,11,41000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,42000,host,283017,4284,215,413,337,149,104,0,0
10000,11,42000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,43000,host,281311,4142,193,566,329,193,131,1,0
10000,11,43000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,44000,host,285966,4008,253,504,330,163,147,0,0
10000,11,44000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,45000,host,290462,4281,226,411,372,176,126,1,0
10000,11,45000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,46000,host,287613,4285,213,425,329,187,148,0,0
10000,11,46000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,47000,host,284812,4785,223,421,363,178,144,0,0
10000,11,47000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,48000,host,284619,5090,205,477,342,173,150,3,0
10000,11,48000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,49000,host,280840,5703,249,485,359,201,148,2,1
10000,11,49000,symbiont,0,0,0,0,0,0,0,0,0
10000,11,50000,host,276265,6371,246,546,407,204,135,2,0
10000,11,50000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,0,host,0,0,0,0,0,0,0,0,0
10000,12,0,symbiont,0,0,0,0,0,0,0,0,0
10000,12,1000,host,347653,953,22,96,30,5,2,0,0
10000,12,1000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,2000,host,345753,826,32,132,58,8,10,0,0
10000,12,2000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,3000,host,342078,742,33,88,49,17,13,0,0
10000,12,3000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,4000,host,340076,792,28,102,73,14,20,0,0
10000,12,4000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,5000,host,340448,797,41,114,87,32,27,0,0
10000,12,5000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,6000,host,337455,1009,35,115,79,34,32,0,0
10000,12,6000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,7000,host,334458,1148,47,142,96,28,28,0,0
10000,12,7000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,8000,host,332761,1316,78,169,90,38,33,0,0
10000,12,8000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,9000,host,337485,1164,66,138,84,43,34,0,0
10000,12,9000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,10000,host,337942,981,66,179,102,49,32,0,0
10000,12,10000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,11000,host,335572,1361,76,191,113,58,56,0,0
10000,12,11000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,12000,host,332966,1696,69,176,109,54,39,0,0
10000,12,12000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,13000,host,330754,2097,82,195,126,53,46,0,0
10000,12,13000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,14000,host,328664,2218,82,205,117,69,59,0,0
10000,12,14000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,15000,host,328472,2345,85,181,130,66,48,0,0
10000,12,15000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,16000,host,329106,2360,93,232,143,68,68,0,0
10000,12,16000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,17000,host,328799,2407,117,207,142,69,78,1,0
10000,12,17000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,18000,host,327763,2559,120,235,172,81,63,0,0
10000,12,18000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,19000,host,326368,2435,129,241,162,99,81,0,0
10000,12,19000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,20000,host,322229,2542,134,226,160,82,78,0,0
10000,12,20000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,21000,host,316566,2677,109,234,192,93,80,0,0
10000,12,21000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,22000,host,314463,2690,121,262,159,103,100,0,0
10000,12,22000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,23000,host,315804,3085,118,258,189,88,74,0,0
10000,12,23000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,24000,host,314585,3638,117,261,193,104,91,1,0
10000,12,24000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,25000,host,312819,3857,124,293,205,94,66,0,0
10000,12,25000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,26000,host,307864,4243,152,265,273,88,77,0,0
10000,12,26000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,27000,host,305244,4982,157,261,180,116,83,0,0
10000,12,27000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,28000,host,303139,5580,150,291,202,99,84,1,0
10000,12,28000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,29000,host,299421,5678,153,309,224,96,75,3,0
10000,12,29000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,30000,host,300284,5516,146,343,239,108,83,1,0
10000,12,30000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,31000,host,296329,5432,154,294,239,121,91,1,0
10000,12,31000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,32000,host,292627,5166,153,307,248,127,89,1,0
10000,12,32000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,33000,host,293587,5171,151,288,239,126,96,1,0
10000,12,33000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,34000,host,292644,5169,166,290,269,128,90,5,0
10000,12,34000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,35000,host,290376,5551,166,327,249,127,101,2,0
10000,12,35000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,36000,host,289373,5276,170,347,266,138,135,3,0
10000,12,36000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,37000,host,288707,5456,183,300,292,141,84,3,0
10000,12,37000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,38000,host,288004,5939,185,299,273,128,112,0,0
10000,12,38000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,39000,host,289686,6829,205,323,292,138,114,0,0
10000,12,39000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,40000,host,290502,7169,216,377,264,153,114,1,0
10000,12,40000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,41000,host,288691,7097,220,343,355,167,115,3,0
10000,12,41000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,42000,host,286825,7544,200,405,309,176,121,4,0
10000,12,42000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,43000,host,283366,7587,227,367,355,177,127,1,0
10000,12,43000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,44000,host,284858,7313,246,403,334,164,136,3,0
10000,12,44000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,45000,host,283571,7973,282,399,328,175,138,0,0
10000,12,45000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,46000,host,280847,8236,295,408,287,188,132,5,0
10000,12,46000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,47000,host,279812,9025,312,412,370,176,121,6,0
10000,12,47000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,48000,host,277774,8472,279,433,382,174,127,5,0
10000,12,48000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,49000,host,279386,9005,337,501,365,195,139,4,0
10000,12,49000,symbiont,0,0,0,0,0,0,0,0,0
10000,12,50000,host,276974,9286,326,1042,397,169,138,3,0
10000,12,50000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,0,host,0,0,0,0,0,0,0,0,0
20000,10,0,symbiont,0,0,0,0,0,0,0,0,0
20000,10,1000,host,347585,938,26,100,27,5,7,0,0
20000,10,1000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,2000,host,349456,899,36,97,32,5,7,0,0
20000,10,2000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,3000,host,349634,1064,30,107,54,10,18,0,0
20000,10,3000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,4000,host,346305,1292,45,143,50,26,19,0,0
20000,10,4000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,5000,host,345533,1702,42,122,52,23,41,0,0
20000,10,5000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,6000,host,344265,1878,28,147,84,28,24,0,0
20000,10,6000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,7000,host,341885,2078,48,150,84,29,34,0,0
20000,10,7000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,8000,host,341855,2221,55,172,114,43,36,0,0
20000,10,8000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,9000,host,339387,2249,65,172,96,41,35,0,0
20000,10,9000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,10000,host,338322,2240,64,181,122,55,40,0,0
20000,10,10000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,11000,host,341795,2449,89,182,113,48,42,0,0
20000,10,11000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,12000,host,341377,2564,85,214,141,66,42,0,0
20000,10,12000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,13000,host,338738,3022,76,187,158,57,57,0,0
20000,10,13000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,14000,host,334403,3340,86,231,141,72,56,0,0
20000,10,14000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,15000,host,328334,3671,96,221,137,74,44,0,0
20000,10,15000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,16000,host,327223,3206,107,243,129,56,73,0,0
20000,10,16000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,17000,host,326239,3141,116,240,175,84,63,0,0
20000,10,17000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,18000,host,323361,2781,100,222,168,70,76,1,0
20000,10,18000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,19000,host,320415,2364,105,271,165,79,76,0,0
20000,10,19000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,20000,host,317314,2689,124,257,184,80,83,0,0
20000,10,20000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,21000,host,316193,2926,137,261,190,74,90,1,0
20000,10,21000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,22000,host,310569,3759,123,256,222,101,74,1,0
20000,10,22000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,23000,host,313265,4091,119,243,218,95,74,0,0
20000,10,23000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,24000,host,310789,4296,102,269,201,110,74,2,0
20000,10,24000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,25000,host,303961,4515,136,257,206,100,83,0,0
20000,10,25000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,26000,host,306350,4735,156,280,226,111,91,0,1
20000,10,26000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,27000,host,306188,4982,153,300,231,131,93,1,0
20000,10,27000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,28000,host,303221,5665,166,293,228,127,128,0,0
20000,10,28000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,29000,host,304092,5581,191,274,238,130,105,0,0
20000,10,29000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,30000,host,301306,5949,183,302,242,138,97,0,0
20000,10,30000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,31000,host,296233,6745,169,309,253,135,97,1,0
20000,10,31000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,32000,host,294349,6654,190,304,274,124,100,3,0
20000,10,32000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,33000,host,294086,6709,214,313,288,126,132,1,0
20000,10,33000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,34000,host,291655,6989,193,374,338,161,124,0,1
20000,10,34000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,35000,host,288205,6767,208,356,275,156,129,1,0
20000,10,35000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,36000,host,289045,6637,207,352,356,181,126,1,0
20000,10,36000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,37000,host,287019,6345,237,389,347,175,125,1,0
20000,10,37000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,38000,host,287182,6561,228,344,309,187,126,1,0
20000,10,38000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,39000,host,283276,6524,219,389,318,151,128,4,1
20000,10,39000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,40000,host,281948,6780,243,430,325,180,142,2,0
20000,10,40000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,41000,host,281893,7622,227,382,344,178,126,1,0
20000,10,41000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,42000,host,281237,8070,230,382,382,171,142,0,0
20000,10,42000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,43000,host,280534,7943,253,412,400,180,145,2,0
20000,10,43000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,44000,host,284485,7396,249,416,353,213,140,3,0
20000,10,44000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,45000,host,284057,7311,235,420,386,193,142,2,0
20000,10,45000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,46000,host,281127,7483,242,444,417,178,136,2,0
20000,10,46000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,47000,host,281581,7768,325,497,383,207,167,0,0
20000,10,47000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,48000,host,282179,8210,292,454,442,206,175,5,0
20000,10,48000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,49000,host,282506,8286,332,452,405,221,143,4,0
20000,10,49000,symbiont,0,0,0,0,0,0,0,0,0
20000,10,50000,host,280994,7851,296,496,434,234,170,1,0
20000,10,50000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,0,host,0,0,0,0,0,0,0,0,0
20000,11,0,symbiont,0,0,0,0,0,0,0,0,0
20000,11,1000,host,347593,946,35,96,23,3,4,0,0
20000,11,1000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,2000,host,349924,1081,32,97,45,13,12,0,0
20000,11,2000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,3000,host,350330,1268,39,124,50,22,7,0,0
20000,11,3000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,4000,host,350301,1234,40,130,62,19,20,0,0
20000,11,4000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,5000,host,350826,1007,52,130,73,22,22,0,0
20000,11,5000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,6000,host,345841,1116,40,125,81,33,30,0,0
20000,11,6000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,7000,host,340693,1276,49,152,78,39,29,0,0
20000,11,7000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,8000,host,334553,1544,58,151,98,32,36,0,0
20000,11,8000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,9000,host,336110,1568,70,175,99,45,38,0,0
20000,11,9000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,10000,host,335608,1646,66,201,107,59,49,1,0
20000,11,10000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,11000,host,337921,2023,72,255,111,50,61,0,0
20000,11,11000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,12000,host,336607,1892,78,165,145,52,40,0,0
20000,11,12000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,13000,host,334390,2036,76,203,162,44,53,0,0
20000,11,13000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,14000,host,333210,2316,90,196,121,64,87,0,0
20000,11,14000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,15000,host,332136,2304,113,206,142,69,55,0,0
20000,11,15000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,16000,host,329609,2631,74,226,147,73,73,2,0
20000,11,16000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,17000,host,327278,2874,99,250,159,56,59,0,0
20000,11,17000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,18000,host,325266,3340,82,265,157,89,88,0,0
20000,11,18000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,19000,host,325064,3644,115,222,164,80,70,1,0
20000,11,19000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,20000,host,321508,3628,130,224,183,92,87,1,0
20000,11,20000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,21000,host,317735,3484,123,249,164,82,79,0,0
20000,11,21000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,22000,host,315728,3733,120,317,155,73,72,0,0
20000,11,22000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,23000,host,312968,3693,117,279,202,117,82,2,0
20000,11,23000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,24000,host,311075,4068,136,295,197,119,73,1,1
20000,11,24000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,25000,host,311021,4821,155,290,189,108,102,0,0
20000,11,25000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,26000,host,306773,4522,143,264,208,94,99,0,0
20000,11,26000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,27000,host,303713,4447,176,285,222,116,110,2,0
20000,11,27000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,28000,host,299390,4748,155,290,264,114,112,0,0
20000,11,28000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,29000,host,292866,4365,130,325,211,115,94,2,0
20000,11,29000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,30000,host,293804,4480,170,292,217,122,102,2,0
20000,11,30000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,31000,host,294683,4658,173,272,230,117,112,1,0
20000,11,31000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,32000,host,298694,4317,146,322,275,114,110,1,0
20000,11,32000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,33000,host,298300,4843,159,328,279,146,129,0,0
20000,11,33000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,34000,host,298255,4773,187,332,293,134,109,0,0
20000,11,34000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,35000,host,295237,4647,189,313,291,153,128,2,0
20000,11,35000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,36000,host,291298,5031,216,343,305,133,118,1,0
20000,11,36000,symbiont,0,0,0,0,0,0,0,0,0
20000,11,37000,host,291991,5823,201,338,313,161,144,1,1
20000,11,37000,symbiont,0,0,0,0,0,0,0,0,0
