vert,ht_res,vt_res,rep,update,partner,donate_calls,donated,earned,steal_calls,stolen,mutualism,attempts_horiz,success_horiz,attempts_vert,task_NOT,task_NAND,task_AND,task_ORN,task_OR,task_ANDN,task_NOR,task_XOR,task_EQU
0.8,500,50,13,480000,host,0,0,0,NA,NA,NA,NA,NA,NA,288612,725723,830794,20264,665,113,50,31,7
0.8,500,50,13,480000,symbiont,539092,1.39016e+07,70135,1281468,1.71857e+07,NA,4851,3993,357,9093,2574,61,38,62,36,0,0,0
0.8,500,50,13,485000,host,0,0,0,NA,NA,NA,NA,NA,NA,264634,696706,766733,18325,664,137,48,33,5
0.8,500,50,13,485000,symbiont,599717,1.16686e+07,58160,1225141,1.52228e+07,NA,4824,4002,403,6638,3034,53,34,52,27,0,0,0
0.8,500,50,13,490000,host,0,0,0,NA,NA,NA,NA,NA,NA,261650,670644,744542,14893,610,115,53,28,4
0.8,500,50,13,490000,symbiont,622095,9.52575e+06,53855,1286666,1.29631e+07,NA,4799,3971,308,6257,2810,41,48,48,12,1,0,0
0.8,500,50,13,495000,host,0,0,0,NA,NA,NA,NA,NA,NA,269848,707914,825379,17833,747,111,52,37,8
0.8,500,50,13,495000,symbiont,542946,8.75054e+06,49315,1235205,1.17314e+07,NA,4478,3737,382,5589,3026,32,32,34,12,0,0,0
0.8,500,50,13,500000,host,0,0,0,NA,NA,NA,NA,NA,NA,279864,747307,888222,13872,686,149,50,35,7
0.8,500,50,13,500000,symbiont,411945,7.26376e+06,63255,978270,1.01983e+07,NA,4285,3700,313,6531,4176,38,51,61,16,0,0,0
0.8,500,50,13,505000,host,0,0,0,NA,NA,NA,NA,NA,NA,15523,165473,574480,763,58,14,5,11,2
0.8,500,50,13,505000,symbiont,415760,8.16539e+06,13035,2017131,1.1153e+07,NA,5283,3962,1642,2040,271,4,15,3,6,0,0,0
0.8,500,50,13,510000,host,0,0,0,NA,NA,NA,NA,NA,NA,479,69606,306168,13,23,9,0,8,0
0.8,500,50,13,510000,symbiont,479601,6.70083e+06,3270,5130418,1.28419e+07,NA,11954,5162,1467,605,1,0,0,0,3,0,0,0
0.8,500,50,13,515000,host,0,0,0,NA,NA,NA,NA,NA,NA,62,76027,305304,12,11,3,0,6,0
0.8,500,50,13,515000,symbiont,512042,4.92629e+06,175,6417188,1.13818e+07,NA,12837,2792,3072,0,3,0,0,0,2,0,0,0
0.8,500,50,13,520000,host,0,0,0,NA,NA,NA,NA,NA,NA,25,87051,303584,18,26,8,0,7,0
0.8,500,50,13,520000,symbiont,373183,2.90974e+06,425,5006072,7.78182e+06,NA,9713,1407,4914,0,5,1,1,1,3,0,0,0
0.8,500,50,14,0,host,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
0.8,500,50,14,0,symbiont,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,5000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.36851e+06,116,387,262,403,22,11,0,0
0.8,500,50,14,5000,symbiont,472,6430,3.19152e+06,1171,68127,NA,3241,1036,4,629446,107,257,183,266,25,18,0,0
0.8,500,50,14,10000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.10482e+06,387,306,194,326,41,25,0,0
0.8,500,50,14,10000,symbiont,16171,109185,2.61772e+06,44038,252697,NA,4704,1748,1730,515838,210,194,137,212,45,23,0,0
0.8,500,50,14,15000,host,0,0,0,NA,NA,NA,NA,NA,NA,850739,943,166,126,176,37,24,0,0
0.8,500,50,14,15000,symbiont,30621,109452,2.10492e+06,83171,263538,NA,3581,1257,820,415266,509,123,96,140,28,24,0,0
0.8,500,50,14,20000,host,0,0,0,NA,NA,NA,NA,NA,NA,761475,1007,161,118,159,56,31,0,0
0.8,500,50,14,20000,symbiont,40439,162246,1.95621e+06,112379,317165,NA,3448,1202,1005,386246,780,96,91,98,40,16,0,0
0.8,500,50,14,25000,host,0,0,0,NA,NA,NA,NA,NA,NA,679566,1210,114,94,121,44,12,0,0
0.8,500,50,14,25000,symbiont,50283,306339,1.8248e+06,142559,482379,NA,3237,1100,556,360996,509,78,78,88,22,14,0,0
0.8,500,50,14,30000,host,0,0,0,NA,NA,NA,NA,NA,NA,652189,1034,96,74,124,40,22,0,0
0.8,500,50,14,30000,symbiont,54385,522895,1.75408e+06,171483,720067,NA,3160,1094,681,347018,485,73,59,84,29,14,0,0
0.8,500,50,14,35000,host,0,0,0,NA,NA,NA,NA,NA,NA,613857,983,87,66,94,27,16,0,0
0.8,500,50,14,35000,symbiont,58925,554774,1.7201e+06,208959,769802,NA,3084,1051,416,340683,304,71,64,80,22,10,0,0
0.8,500,50,14,40000,host,0,0,0,NA,NA,NA,NA,NA,NA,595101,1346,83,79,86,23,10,0,0
0.8,500,50,14,40000,symbiont,60994,505845,1.71232e+06,236372,737866,NA,3076,1039,505,339324,300,65,68,72,21,9,0,0
0.8,500,50,14,45000,host,0,0,0,NA,NA,NA,NA,NA,NA,572457,2070,70,75,81,27,10,0,0
0.8,500,50,14,45000,symbiont,67951,724422,1.70015e+06,267039,957551,NA,3058,1062,304,336006,640,98,61,90,18,12,0,0
0.8,500,50,14,50000,host,0,0,0,NA,NA,NA,NA,NA,NA,572629,2887,69,82,81,34,9,0,0
0.8,500,50,14,50000,symbiont,74523,996439,1.71473e+06,298451,1.23536e+06,NA,3077,1080,421,337522,1704,165,58,70,27,12,0,0
0.8,500,50,14,55000,host,0,0,0,NA,NA,NA,NA,NA,NA,575596,3494,70,88,95,30,14,0,0
0.8,500,50,14,55000,symbiont,83055,1.10251e+06,1.73442e+06,356427,1.38045e+06,NA,3129,1021,284,340946,2786,157,45,68,16,6,0,0
0.8,500,50,14,60000,host,0,0,0,NA,NA,NA,NA,NA,NA,577387,5096,65,100,97,35,9,0,0
0.8,500,50,14,60000,symbiont,88009,1.10106e+06,1.68816e+06,368426,1.37239e+06,NA,3040,1011,320,331733,2652,159,49,71,18,5,0,0
0.8,500,50,14,65000,host,0,0,0,NA,NA,NA,NA,NA,NA,574149,6028,89,82,102,23,5,0,0
0.8,500,50,14,65000,symbiont,98280,781840,1.68582e+06,413125,1.05907e+06,NA,3029,1063,238,331101,1998,178,62,92,24,9,0,0
0.8,500,50,14,70000,host,0,0,0,NA,NA,NA,NA,NA,NA,580357,6429,147,81,124,24,6,0,0
0.8,500,50,14,70000,symbiont,106091,768701,1.6871e+06,461789,1.1051e+06,NA,3117,1090,251,331763,1384,176,60,101,30,9,0,0
0.8,500,50,14,75000,host,0,0,0,NA,NA,NA,NA,NA,NA,580325,7328,117,91,118,33,12,0,0
0.8,500,50,14,75000,symbiont,112567,962754,1.6642e+06,505869,1.27203e+06,NA,3047,1058,194,327260,1661,163,65,92,33,3,0,0
0.8,500,50,14,80000,host,0,0,0,NA,NA,NA,NA,NA,NA,585145,7220,123,118,136,40,9,0,0
0.8,500,50,14,80000,symbiont,119937,1.15299e+06,1.67608e+06,547262,1.46086e+06,NA,3047,1054,212,328820,2203,170,110,81,29,6,0,0
0.8,500,50,14,85000,host,0,0,0,NA,NA,NA,NA,NA,NA,596998,8881,112,133,140,41,9,0,0
0.8,500,50,14,85000,symbiont,125146,1.13908e+06,1.6439e+06,580262,1.48782e+06,NA,3024,1073,180,322502,1927,106,164,98,25,7,0,0
0.8,500,50,14,90000,host,0,0,0,NA,NA,NA,NA,NA,NA,598102,10162,132,135,166,37,15,0,0
0.8,500,50,14,90000,symbiont,136920,1.66385e+06,1.57326e+06,617420,2.04307e+06,NA,2995,1088,187,306294,2638,96,341,108,23,4,0,0
0.8,500,50,14,95000,host,0,0,0,NA,NA,NA,NA,NA,NA,608281,12978,141,126,193,48,11,0,0
0.8,500,50,14,95000,symbiont,159199,2.54784e+06,1.60237e+06,661303,2.90973e+06,NA,3004,1132,191,311000,3762,79,365,94,27,7,0,0
0.8,500,50,14,100000,host,0,0,0,NA,NA,NA,NA,NA,NA,615738,13505,152,439,223,63,19,0,0
0.8,500,50,14,100000,symbiont,159552,2.53264e+06,1.65165e+06,711442,2.91252e+06,NA,3113,1169,197,318523,4527,73,477,111,45,10,0,1
0.8,500,50,14,105000,host,0,0,0,NA,NA,NA,NA,NA,NA,635441,15124,162,693,195,56,23,0,0
0.8,500,50,14,105000,symbiont,183016,2.4185e+06,1.62251e+06,745443,2.82083e+06,NA,3114,1195,174,311708,4594,75,598,121,41,7,0,0
0.8,500,50,14,110000,host,0,0,0,NA,NA,NA,NA,NA,NA,646656,19049,212,1063,244,60,18,1,0
0.8,500,50,14,110000,symbiont,190162,2.83639e+06,1.57098e+06,775992,3.16704e+06,NA,2954,1171,183,301595,4529,90,575,121,35,8,0,0
0.8,500,50,14,115000,host,0,0,0,NA,NA,NA,NA,NA,NA,656806,23234,680,348,225,71,21,2,0
0.8,500,50,14,115000,symbiont,208487,3.29446e+06,1.5568e+06,812295,3.64863e+06,NA,2919,1182,159,296965,5396,88,743,105,36,3,0,0
0.8,500,50,14,120000,host,0,0,0,NA,NA,NA,NA,NA,NA,654450,25898,922,193,241,88,24,1,0
0.8,500,50,14,120000,symbiont,224330,4.55451e+06,1.56274e+06,875763,4.96994e+06,NA,3065,1299,163,298396,6233,84,524,143,30,9,0,0
0.8,500,50,14,125000,host,0,0,0,NA,NA,NA,NA,NA,NA,655234,25635,906,204,296,101,27,2,0
0.8,500,50,14,125000,symbiont,243932,4.96028e+06,1.57864e+06,952773,5.41799e+06,NA,3154,1260,157,303416,5801,99,243,155,57,11,1,0
0.8,500,50,14,130000,host,0,0,0,NA,NA,NA,NA,NA,NA,661948,26069,448,219,273,94,30,0,0
0.8,500,50,14,130000,symbiont,268586,6.03057e+06,1.62948e+06,1016751,6.42943e+06,NA,3103,1266,172,306448,6088,148,1022,160,64,13,0,0
0.8,500,50,14,135000,host,0,0,0,NA,NA,NA,NA,NA,NA,673130,27091,218,226,286,93,33,0,0
0.8,500,50,14,135000,symbiont,315891,7.57688e+06,1.6296e+06,1070896,7.99101e+06,NA,3197,1300,176,305535,6514,115,1149,160,47,14,0,0
0.8,500,50,14,140000,host,0,0,0,NA,NA,NA,NA,NA,NA,674375,29502,258,235,353,88,27,0,0
0.8,500,50,14,140000,symbiont,348956,1.3659e+07,1.64004e+06,1133117,1.4169e+07,NA,3311,1349,208,310734,9297,140,343,185,54,9,0,0
0.8,500,50,14,145000,host,0,0,0,NA,NA,NA,NA,NA,NA,681178,29247,263,287,321,112,24,0,0
0.8,500,50,14,145000,symbiont,392140,1.76077e+07,1.6647e+06,1215341,1.81173e+07,NA,3288,1344,171,313679,10542,159,307,217,65,15,0,0
0.8,500,50,14,150000,host,0,0,0,NA,NA,NA,NA,NA,NA,689041,28548,317,277,355,147,36,0,0
0.8,500,50,14,150000,symbiont,411780,2.08453e+07,1.73242e+06,1293449,2.13412e+07,NA,3476,1403,197,322206,11414,157,797,197,86,22,0,0
0.8,500,50,14,155000,host,0,0,0,NA,NA,NA,NA,NA,NA,694438,29000,341,315,364,144,73,0,0
0.8,500,50,14,155000,symbiont,466758,2.47415e+07,1.75193e+06,1422239,2.52517e+07,NA,3597,1432,161,321549,11245,180,1265,242,97,18,1,0
0.8,500,50,14,160000,host,0,0,0,NA,NA,NA,NA,NA,NA,693537,28148,348,312,351,192,70,1,0
0.8,500,50,14,160000,symbiont,539622,2.72484e+07,1.76554e+06,1550291,2.78356e+07,NA,3758,1402,185,314879,12606,190,2267,253,72,22,0,1
0.8,500,50,14,165000,host,0,0,0,NA,NA,NA,NA,NA,NA,688304,29658,404,490,434,164,78,0,0
0.8,500,50,14,165000,symbiont,600661,3.23311e+07,1.89757e+06,1617926,3.2881e+07,NA,3908,1426,178,333010,17880,183,2723,223,89,12,0,0
0.8,500,50,14,170000,host,0,0,0,NA,NA,NA,NA,NA,NA,702826,36139,374,1459,392,179,74,2,0
0.8,500,50,14,170000,symbiont,642876,3.46053e+07,1.92844e+06,1696299,3.51489e+07,NA,4018,1428,195,336169,21776,214,2436,262,117,15,0,0
0.8,500,50,14,175000,host,0,0,0,NA,NA,NA,NA,NA,NA,720257,43767,445,2124,466,198,80,2,0
0.8,500,50,14,175000,symbiont,647613,3.25741e+07,1.89673e+06,1738328,3.31246e+07,NA,3913,1407,218,331475,22511,182,2206,262,107,11,0,0
0.8,500,50,14,180000,host,0,0,0,NA,NA,NA,NA,NA,NA,720603,48791,705,2309,456,214,68,2,0
0.8,500,50,14,180000,symbiont,672327,2.39972e+07,1.92051e+06,1788250,2.45601e+07,NA,3950,1450,228,332023,25279,244,2204,296,111,20,2,0
0.8,500,50,14,185000,host,0,0,0,NA,NA,NA,NA,NA,NA,713528,59857,987,2332,497,220,85,4,0
0.8,500,50,14,185000,symbiont,731935,1.87854e+07,2.0078e+06,1835378,1.93066e+07,NA,4017,1510,224,341416,23977,257,3346,298,113,23,1,0
0.8,500,50,14,190000,host,0,0,0,NA,NA,NA,NA,NA,NA,716593,68137,1215,2511,492,236,84,4,0
0.8,500,50,14,190000,symbiont,793244,1.96843e+07,2.02757e+06,1861007,2.01947e+07,NA,4064,1509,196,338728,22842,235,4334,286,126,24,1,0
0.8,500,50,14,195000,host,0,0,0,NA,NA,NA,NA,NA,NA,726858,66099,2447,1536,484,223,86,0,1
0.8,500,50,14,195000,symbiont,853717,2.45734e+07,2.06478e+06,1932774,2.51729e+07,NA,4234,1575,184,337444,24817,246,5093,333,130,17,1,0
0.8,500,50,14,200000,host,0,0,0,NA,NA,NA,NA,NA,NA,740593,71738,2826,1159,538,221,96,1,0
0.8,500,50,14,200000,symbiont,928074,3.07578e+07,2.09975e+06,2003070,3.13256e+07,NA,4275,1573,201,339359,28223,368,5232,336,107,15,0,0
0.8,500,50,14,205000,host,0,0,0,NA,NA,NA,NA,NA,NA,750019,74478,3336,1208,597,255,86,1,0
0.8,500,50,14,205000,symbiont,1022688,3.49075e+07,2.15086e+06,2106925,3.54274e+07,NA,4256,1587,229,337302,30933,411,6315,353,121,17,0,0
0.8,500,50,14,210000,host,0,0,0,NA,NA,NA,NA,NA,NA,763063,75864,2755,653,553,280,97,3,2
0.8,500,50,14,210000,symbiont,1076286,3.87381e+07,2.19934e+06,2168145,3.93776e+07,NA,4448,1645,217,336698,35595,259,6942,417,140,30,3,0
0.8,500,50,14,215000,host,0,0,0,NA,NA,NA,NA,NA,NA,766293,76155,2414,533,579,257,91,0,0
0.8,500,50,14,215000,symbiont,1065867,4.46379e+07,2.2459e+06,2219545,4.52511e+07,NA,4562,1596,222,331471,37252,294,8669,351,136,26,0,2
0.8,500,50,14,220000,host,0,0,0,NA,NA,NA,NA,NA,NA,763874,81619,3550,679,578,246,83,2,1
0.8,500,50,14,220000,symbiont,1097124,4.28045e+07,2.3491e+06,2210089,4.34219e+07,NA,4741,1718,241,334696,41397,296,9884,555,143,33,2,0
0.8,500,50,14,225000,host,0,0,0,NA,NA,NA,NA,NA,NA,755122,84061,6042,971,585,267,75,1,0
0.8,500,50,14,225000,symbiont,1107939,3.87789e+07,2.42849e+06,2270046,3.94546e+07,NA,5069,1804,233,336749,41549,281,10932,874,144,44,0,0
0.8,500,50,14,230000,host,0,0,0,NA,NA,NA,NA,NA,NA,740784,79786,5331,1552,636,251,55,6,0
0.8,500,50,14,230000,symbiont,1175235,3.43788e+07,2.38616e+06,2352862,3.51004e+07,NA,5029,1709,251,333317,42682,285,9463,1244,141,31,3,0
0.8,500,50,14,235000,host,0,0,0,NA,NA,NA,NA,NA,NA,726720,79111,6848,3675,619,235,56,0,0
0.8,500,50,14,235000,symbiont,1175328,3.51109e+07,2.31698e+06,2352653,3.57865e+07,NA,4879,1669,237,326298,46393,323,8765,878,185,31,0,0
0.8,500,50,14,240000,host,0,0,0,NA,NA,NA,NA,NA,NA,734204,73892,5739,7866,632,244,56,2,1
0.8,500,50,14,240000,symbiont,1177373,3.4663e+07,2.23296e+06,2298123,3.52542e+07,NA,4646,1594,219,323136,45711,599,7255,682,174,36,2,0
0.8,500,50,14,245000,host,0,0,0,NA,NA,NA,NA,NA,NA,746801,73202,4671,12111,649,215,58,6,0
0.8,500,50,14,245000,symbiont,1191521,3.22947e+07,2.18554e+06,2169829,3.28041e+07,NA,4484,1636,244,308777,46283,2358,6172,652,167,22,0,0
0.8,500,50,14,250000,host,0,0,0,NA,NA,NA,NA,NA,NA,736501,76562,5985,16476,658,219,55,2,1
0.8,500,50,14,250000,symbiont,1136845,2.95898e+07,2.034e+06,2077478,3.0122e+07,NA,4250,1618,257,295914,43085,2218,4563,586,185,32,4,1
0.8,500,50,14,255000,host,0,0,0,NA,NA,NA,NA,NA,NA,744852,83958,7209,23183,616,235,58,3,0
0.8,500,50,14,255000,symbiont,1118210,2.65616e+07,2.00419e+06,2049463,2.71603e+07,NA,4233,1728,268,284601,45429,1798,5221,670,194,24,2,0
0.8,500,50,14,260000,host,0,0,0,NA,NA,NA,NA,NA,NA,770214,90060,7613,45163,670,218,89,1,1
0.8,500,50,14,260000,symbiont,1056464,2.59204e+07,2.11146e+06,1964282,2.66016e+07,NA,4363,1894,210,255311,52500,7931,4625,650,169,25,4,0
0.8,500,50,14,265000,host,0,0,0,NA,NA,NA,NA,NA,NA,839689,93273,8011,132776,681,245,98,5,0
0.8,500,50,14,265000,symbiont,932362,1.69612e+07,2.1169e+06,1715016,1.77209e+07,NA,4510,2331,247,221189,60912,9081,3803,2175,173,14,6,0
0.8,500,50,14,270000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.07923e+06,141140,6675,436546,944,224,115,13,0
0.8,500,50,14,270000,symbiont,639814,9.17207e+06,1.25689e+06,1133399,1.05713e+07,NA,4266,2963,274,118952,39866,3317,2313,2868,78,11,1,0
0.8,500,50,14,275000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.19457e+06,185798,12255,749168,4045,246,143,17,0
0.8,500,50,14,275000,symbiont,394223,5.55683e+06,431620,710870,7.81923e+06,NA,4012,3361,463,38753,17787,1635,558,727,32,3,0,0
0.8,500,50,14,280000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.17932e+06,199266,13461,773283,3167,177,109,18,0
0.8,500,50,14,280000,symbiont,244603,3.18049e+06,94070,478938,4.48858e+06,NA,2342,2100,113,12594,4004,113,28,47,21,0,0,0
0.8,500,50,14,285000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.21874e+06,178693,8801,734084,4669,201,97,22,0
0.8,500,50,14,285000,symbiont,202264,5.31079e+06,38835,455293,6.81648e+06,NA,2432,2242,80,5221,1698,17,15,26,9,1,0,0
0.8,500,50,14,290000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.28524e+06,182610,1480,794444,2447,199,97,17,1
0.8,500,50,14,290000,symbiont,167544,3.9693e+06,41430,380733,5.18988e+06,NA,2000,1855,131,5346,1716,37,28,30,14,0,0,0
0.8,500,50,14,295000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.23227e+06,185368,2067,823325,2482,194,91,40,0
0.8,500,50,14,295000,symbiont,261051,1.09962e+07,47160,502728,1.26492e+07,NA,2385,2162,224,5605,1995,44,37,58,14,1,0,0
0.8,500,50,14,300000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.21327e+06,182034,2051,712447,1330,193,68,18,0
0.8,500,50,14,300000,symbiont,294760,5.6533e+07,36460,541378,5.76896e+07,NA,1874,1737,131,4849,1227,28,24,33,17,0,0,0
0.8,500,50,14,305000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.15112e+06,186144,1227,614800,857,129,100,18,0
0.8,500,50,14,305000,symbiont,518139,1.16129e+08,89605,1094168,1.19218e+08,NA,4940,4136,266,12733,2644,58,44,91,17,0,0,0
0.8,500,50,14,310000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.14026e+06,202247,999,592867,907,188,79,16,0
0.8,500,50,14,310000,symbiont,798142,9.0648e+07,121750,1653205,9.43466e+07,NA,5217,4094,303,15838,4144,101,83,130,45,3,0,0
0.8,500,50,14,315000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.15184e+06,199282,968,620754,1194,171,90,21,1
0.8,500,50,14,315000,symbiont,529034,2.3618e+07,76260,1369207,2.69383e+07,NA,3764,3093,117,9279,2613,95,61,97,33,1,0,0
0.8,500,50,14,320000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.22467e+06,193148,966,799030,1419,188,105,26,1
0.8,500,50,14,320000,symbiont,397695,2.15008e+07,56845,1040273,2.4882e+07,NA,4604,3834,254,4572,4029,65,51,85,28,1,0,0
0.8,500,50,14,325000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.12155e+06,240313,3615,815583,949,196,101,24,1
0.8,500,50,14,325000,symbiont,547990,9.02158e+06,89735,1256389,1.40745e+07,NA,7558,5898,488,8757,5334,112,64,108,41,1,1,0
0.8,500,50,14,330000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.02587e+06,332855,15424,917613,970,200,97,40,0
0.8,500,50,14,330000,symbiont,760359,1.85888e+07,102180,1384929,2.37448e+07,NA,8110,6252,561,11523,5121,97,69,117,37,0,0,0
0.8,500,50,14,335000,host,0,0,0,NA,NA,NA,NA,NA,NA,963654,419270,72158,941416,3564,171,79,38,0
0.8,500,50,14,335000,symbiont,1090356,2.08245e+07,82460,2212129,2.84775e+07,NA,11771,8331,560,9870,2854,106,79,113,30,0,0,0
0.8,500,50,14,340000,host,0,0,0,NA,NA,NA,NA,NA,NA,396637,169859,57759,284517,400,91,32,12,2
0.8,500,50,14,340000,symbiont,910251,1.78866e+07,34980,1772381,1.96519e+07,NA,2627,1939,257,3975,1648,30,26,40,16,1,0,0
0.8,500,50,14,345000,host,0,0,0,NA,NA,NA,NA,NA,NA,275315,133454,56751,205254,307,61,30,6,0
0.8,500,50,14,345000,symbiont,599229,1.38771e+07,9945,1168263,1.46475e+07,NA,1058,866,94,1118,55,18,14,26,9,0,0,0
0.8,500,50,14,350000,host,0,0,0,NA,NA,NA,NA,NA,NA,231355,125566,62989,205590,241,68,43,15,0
0.8,500,50,14,350000,symbiont,451552,3.24872e+06,10220,838837,3.93253e+06,NA,1102,946,132,1288,68,16,4,20,13,0,0,0
0.8,500,50,14,355000,host,0,0,0,NA,NA,NA,NA,NA,NA,205473,149920,76229,192560,245,80,49,14,0
0.8,500,50,14,355000,symbiont,385344,2.06179e+06,5340,728150,3.16484e+06,NA,1133,967,43,426,43,13,6,17,11,0,0,0
0.8,500,50,14,360000,host,0,0,0,NA,NA,NA,NA,NA,NA,187271,179867,70585,196592,343,68,30,15,4
0.8,500,50,14,360000,symbiont,429710,2.20637e+06,6045,890439,3.71924e+06,NA,2611,2195,112,11,402,16,12,26,10,0,0,0
0.8,500,50,14,365000,host,0,0,0,NA,NA,NA,NA,NA,NA,173445,208719,75974,189280,324,85,17,18,1
0.8,500,50,14,365000,symbiont,452579,5.0618e+06,8300,1008602,6.27e+06,NA,1556,1267,153,177,571,24,12,18,21,0,0,0
0.8,500,50,14,370000,host,0,0,0,NA,NA,NA,NA,NA,NA,157690,191507,86988,182364,252,80,27,15,0
0.8,500,50,14,370000,symbiont,391023,6.97336e+06,14320,826057,7.83714e+06,NA,1306,1084,172,1255,689,16,45,20,7,0,0,0
0.8,500,50,14,375000,host,0,0,0,NA,NA,NA,NA,NA,NA,133706,191197,90728,180585,249,62,14,17,0
0.8,500,50,14,375000,symbiont,465191,6.82652e+06,61235,924811,7.66113e+06,NA,1642,1341,90,5706,1053,19,605,16,11,1,1,0
0.8,500,50,14,380000,host,0,0,0,NA,NA,NA,NA,NA,NA,97403,183917,103415,173158,223,62,22,12,0
0.8,500,50,14,380000,symbiont,441291,1.68197e+06,74695,790618,2.21457e+06,NA,1094,931,175,8790,719,12,604,23,9,0,0,0
0.8,500,50,14,385000,host,0,0,0,NA,NA,NA,NA,NA,NA,85519,169064,121631,158474,197,59,15,17,2
0.8,500,50,14,385000,symbiont,344273,1.04631e+06,69665,503487,1.20826e+06,NA,401,359,166,8045,658,7,602,17,6,0,0,0
0.8,500,50,14,390000,host,0,0,0,NA,NA,NA,NA,NA,NA,86277,182316,105025,173588,255,59,14,20,0
0.8,500,50,14,390000,symbiont,233094,596857,57445,285933,719728,NA,311,292,66,7056,489,4,453,11,7,0,0,0
0.8,500,50,14,395000,host,0,0,0,NA,NA,NA,NA,NA,NA,71653,175332,117198,165129,211,53,25,18,0
0.8,500,50,14,395000,symbiont,151349,336080,18760,187046,381486,NA,111,107,9,3448,104,7,2,5,3,0,0,0
0.8,500,50,14,400000,host,0,0,0,NA,NA,NA,NA,NA,NA,61912,183892,117316,165635,167,41,14,15,0
0.8,500,50,14,400000,symbiont,54359,114800,7155,73500,118770,NA,17,17,0,1362,21,0,0,0,1,0,1,0
0.8,500,50,14,405000,host,0,0,0,NA,NA,NA,NA,NA,NA,62903,185650,130623,152027,169,51,12,21,0
0.8,500,50,14,405000,symbiont,21511,152540,565,27203,158408,NA,10,10,0,57,16,1,0,1,1,0,0,0
0.8,500,50,14,410000,host,0,0,0,NA,NA,NA,NA,NA,NA,69560,183775,122516,159677,168,45,16,9,0
0.8,500,50,14,410000,symbiont,8949,33555,0,12845,37269,NA,7,7,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,415000,host,0,0,0,NA,NA,NA,NA,NA,NA,68197,178227,118582,164447,166,40,13,14,0
0.8,500,50,14,415000,symbiont,3204,6391,0,3607,6969,NA,1,1,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,420000,host,0,0,0,NA,NA,NA,NA,NA,NA,56925,156083,113044,174213,181,55,8,4,0
0.8,500,50,14,420000,symbiont,1105,0,0,270,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,425000,host,0,0,0,NA,NA,NA,NA,NA,NA,61455,169151,105003,179982,187,29,9,17,1
0.8,500,50,14,425000,symbiont,583,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,430000,host,0,0,0,NA,NA,NA,NA,NA,NA,57619,171738,74353,210850,150,42,2,20,2
0.8,500,50,14,430000,symbiont,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,435000,host,0,0,0,NA,NA,NA,NA,NA,NA,56489,153293,62952,224702,153,29,12,10,1
0.8,500,50,14,435000,symbiont,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,440000,host,0,0,0,NA,NA,NA,NA,NA,NA,66793,156643,40293,245675,150,36,20,14,1
0.8,500,50,14,440000,symbiont,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,445000,host,0,0,0,NA,NA,NA,NA,NA,NA,92683,143844,21429,262885,174,32,11,11,1
0.8,500,50,14,445000,symbiont,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,450000,host,0,0,0,NA,NA,NA,NA,NA,NA,109577,130139,17684,266206,158,31,16,14,0
0.8,500,50,14,450000,symbiont,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,455000,host,0,0,0,NA,NA,NA,NA,NA,NA,120063,123033,31636,251691,174,52,25,20,1
0.8,500,50,14,455000,symbiont,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,460000,host,0,0,0,NA,NA,NA,NA,NA,NA,111703,138586,26388,255990,168,43,31,17,0
0.8,500,50,14,460000,symbiont,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
0.8,500,50,14,465000,host,0,0,0,NA,NA,NA,NA,NA,NA,108400,155017,19572,261192,168,37,26,17,0
0.8,500,50,14,465000,symbiont,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
